time,data
1970/01/01/01:00:23.050000,0
1970/01/01/01:00:23.090000,0
1970/01/01/01:00:23.090000,0
1970/01/01/01:00:23.100000,0
1970/01/01/01:00:23.110000,0
1970/01/01/01:00:23.140000,0
1970/01/01/01:00:23.140000,0
1970/01/01/01:00:23.190000,0
1970/01/01/01:00:23.240000,0
1970/01/01/01:00:23.240000,0
1970/01/01/01:00:23.240000,0
1970/01/01/01:00:23.240000,0
1970/01/01/01:00:23.250000,0
1970/01/01/01:00:23.290000,0
1970/01/01/01:00:23.290000,0
1970/01/01/01:00:23.340000,0
1970/01/01/01:00:23.380000,0
1970/01/01/01:00:23.380000,0
1970/01/01/01:00:23.390000,0
1970/01/01/01:00:23.400000,0
1970/01/01/01:00:23.440000,0
1970/01/01/01:00:23.440000,0
1970/01/01/01:00:23.490000,0
1970/01/01/01:00:23.490000,0
1970/01/01/01:00:23.540000,0
1970/01/01/01:00:23.540000,0
1970/01/01/01:00:23.540000,0
