time,data
1970/01/01/01:00:19.670000,0
1970/01/01/01:00:19.670000,0
1970/01/01/01:00:19.710000,0
1970/01/01/01:00:19.710000,0
1970/01/01/01:00:19.750000,0
1970/01/01/01:00:19.750000,0
1970/01/01/01:00:19.760000,0
1970/01/01/01:00:19.770000,0
1970/01/01/01:00:19.810000,0
1970/01/01/01:00:19.860000,0
1970/01/01/01:00:19.900000,0
1970/01/01/01:00:19.900000,0
1970/01/01/01:00:19.950000,0
1970/01/01/01:00:20.000000,0
1970/01/01/01:00:20.000000,0
1970/01/01/01:00:20.010000,0
1970/01/01/01:00:20.050000,0
1970/01/01/01:00:20.100000,0
1970/01/01/01:00:20.100000,0
1970/01/01/01:00:20.150000,0
1970/01/01/01:00:20.150000,0
1970/01/01/01:00:20.160000,0
1970/01/01/01:00:20.200000,0
1970/01/01/01:00:20.200000,0
1970/01/01/01:00:20.240000,0
1970/01/01/01:00:20.290000,0
1970/01/01/01:00:20.330000,0
1970/01/01/01:00:20.330000,0
1970/01/01/01:00:20.380000,0
1970/01/01/01:00:20.380000,0
1970/01/01/01:00:20.430000,0
1970/01/01/01:00:20.430000,0
1970/01/01/01:00:20.430000,0
1970/01/01/01:00:20.440000,0
1970/01/01/01:00:20.480000,0
1970/01/01/01:00:20.520000,0
1970/01/01/01:00:20.570000,0
1970/01/01/01:00:20.570000,0
1970/01/01/01:00:20.610000,0
1970/01/01/01:00:20.650000,0
1970/01/01/01:00:20.700000,0
1970/01/01/01:00:20.700000,0
1970/01/01/01:00:20.750000,0
1970/01/01/01:00:20.750000,0
1970/01/01/01:00:20.760000,0
1970/01/01/01:00:20.800000,0
1970/01/01/01:00:20.850000,0
1970/01/01/01:00:20.850000,0
1970/01/01/01:00:20.890000,0
1970/01/01/01:00:20.890000,0
1970/01/01/01:00:20.900000,0
1970/01/01/01:00:20.910000,0
1970/01/01/01:00:20.950000,0
1970/01/01/01:00:20.990000,0
1970/01/01/01:00:20.990000,0
1970/01/01/01:00:21.040000,0
1970/01/01/01:00:21.040000,0
1970/01/01/01:00:21.080000,0
1970/01/01/01:00:21.080000,0
1970/01/01/01:00:21.090000,0
1970/01/01/01:00:21.100000,0
1970/01/01/01:00:21.140000,0
1970/01/01/01:00:21.180000,0
1970/01/01/01:00:21.230000,0
1970/01/01/01:00:21.230000,0
1970/01/01/01:00:21.270000,0
1970/01/01/01:00:21.310000,0
1970/01/01/01:00:21.320000,0
1970/01/01/01:00:21.330000,0
1970/01/01/01:00:21.370000,0
1970/01/01/01:00:21.370000,0
1970/01/01/01:00:21.410000,0
1970/01/01/01:00:21.460000,0
1970/01/01/01:00:21.500000,0
1970/01/01/01:00:21.550000,0
1970/01/01/01:00:21.550000,0
1970/01/01/01:00:21.550000,0
1970/01/01/01:00:21.560000,0
1970/01/01/01:00:21.610000,0
1970/01/01/01:00:21.610000,0
1970/01/01/01:00:21.650000,0
1970/01/01/01:00:21.650000,0
1970/01/01/01:00:21.660000,0
1970/01/01/01:00:21.670000,0
1970/01/01/01:00:21.710000,0
1970/01/01/01:00:21.710000,0
1970/01/01/01:00:21.760000,0
1970/01/01/01:00:21.760000,0
1970/01/01/01:00:21.810000,0
1970/01/01/01:00:21.810000,0
1970/01/01/01:00:21.820000,0
1970/01/01/01:00:21.860000,0
1970/01/01/01:00:21.860000,0
1970/01/01/01:00:21.910000,0
1970/01/01/01:00:21.950000,0
1970/01/01/01:00:21.990000,0
1970/01/01/01:00:21.990000,0
1970/01/01/01:00:21.990000,0
1970/01/01/01:00:22.000000,0
1970/01/01/01:00:22.010000,0
1970/01/01/01:00:22.050000,0
1970/01/01/01:00:22.050000,0
1970/01/01/01:00:22.100000,0
1970/01/01/01:00:22.100000,0
1970/01/01/01:00:22.100000,0
1970/01/01/01:00:22.140000,0
1970/01/01/01:00:22.140000,0
1970/01/01/01:00:22.150000,0
1970/01/01/01:00:22.160000,0
1970/01/01/01:00:22.200000,0
1970/01/01/01:00:22.200000,0
1970/01/01/01:00:22.250000,0
1970/01/01/01:00:22.290000,0
1970/01/01/01:00:22.290000,0
1970/01/01/01:00:22.330000,0
1970/01/01/01:00:22.340000,0
1970/01/01/01:00:22.350000,0
1970/01/01/01:00:22.390000,0
1970/01/01/01:00:22.390000,0
1970/01/01/01:00:22.430000,0
1970/01/01/01:00:22.480000,0
1970/01/01/01:00:22.480000,0
1970/01/01/01:00:22.490000,0
1970/01/01/01:00:22.530000,0
1970/01/01/01:00:22.580000,0
1970/01/01/01:00:22.580000,0
1970/01/01/01:00:22.620000,0
1970/01/01/01:00:22.620000,0
1970/01/01/01:00:22.620000,0
1970/01/01/01:00:22.670000,0
1970/01/01/01:00:22.670000,0
1970/01/01/01:00:22.710000,0
1970/01/01/01:00:22.720000,0
1970/01/01/01:00:22.730000,0
1970/01/01/01:00:22.770000,0
1970/01/01/01:00:22.770000,0
1970/01/01/01:00:22.810000,0
1970/01/01/01:00:22.810000,0
1970/01/01/01:00:22.860000,0
1970/01/01/01:00:22.860000,0
1970/01/01/01:00:22.900000,0
1970/01/01/01:00:22.940000,0
1970/01/01/01:00:22.940000,0
1970/01/01/01:00:22.990000,0
1970/01/01/01:00:22.990000,0
1970/01/01/01:00:23.030000,0
1970/01/01/01:00:23.030000,0
1970/01/01/01:00:23.040000,0
1970/01/01/01:00:23.050000,0
1970/01/01/01:00:23.090000,0
1970/01/01/01:00:23.130000,0
1970/01/01/01:00:23.130000,0
1970/01/01/01:00:23.180000,0
1970/01/01/01:00:23.180000,0
1970/01/01/01:00:23.220000,0
1970/01/01/01:00:23.270000,0
1970/01/01/01:00:23.270000,0
1970/01/01/01:00:23.270000,0
1970/01/01/01:00:23.310000,0
1970/01/01/01:00:23.310000,0
1970/01/01/01:00:23.320000,0
1970/01/01/01:00:23.330000,0
1970/01/01/01:00:23.370000,0
1970/01/01/01:00:23.370000,0
1970/01/01/01:00:23.410000,0
1970/01/01/01:00:23.410000,0
1970/01/01/01:00:23.460000,0
1970/01/01/01:00:23.460000,0
1970/01/01/01:00:23.460000,0
1970/01/01/01:00:23.470000,0
1970/01/01/01:00:23.510000,0
1970/01/01/01:00:23.510000,0
1970/01/01/01:00:23.550000,0
1970/01/01/01:00:23.600000,0
1970/01/01/01:00:23.640000,0
1970/01/01/01:00:23.680000,0
1970/01/01/01:00:23.680000,0
1970/01/01/01:00:23.690000,0
1970/01/01/01:00:23.700000,0
1970/01/01/01:00:23.740000,0
1970/01/01/01:00:23.790000,0
1970/01/01/01:00:23.830000,0
1970/01/01/01:00:23.870000,0
1970/01/01/01:00:23.870000,0
1970/01/01/01:00:23.910000,0
1970/01/01/01:00:23.910000,0
1970/01/01/01:00:23.920000,0
1970/01/01/01:00:23.930000,0
1970/01/01/01:00:23.970000,0
1970/01/01/01:00:24.010000,0
1970/01/01/01:00:24.010000,0
1970/01/01/01:00:24.060000,0
1970/01/01/01:00:24.060000,0
1970/01/01/01:00:24.110000,0
1970/01/01/01:00:24.110000,0
1970/01/01/01:00:24.150000,0
1970/01/01/01:00:24.150000,0
1970/01/01/01:00:24.160000,0
1970/01/01/01:00:24.170000,0
1970/01/01/01:00:24.210000,0
1970/01/01/01:00:24.250000,0
1970/01/01/01:00:24.300000,0
1970/01/01/01:00:24.300000,0
1970/01/01/01:00:24.340000,0
1970/01/01/01:00:24.390000,0
1970/01/01/01:00:24.390000,0
1970/01/01/01:00:24.390000,0
1970/01/01/01:00:24.400000,0
1970/01/01/01:00:24.440000,0
1970/01/01/01:00:24.480000,0
1970/01/01/01:00:24.490000,0
1970/01/01/01:00:24.490000,0
1970/01/01/01:00:24.530000,0
1970/01/01/01:00:24.530000,0
1970/01/01/01:00:24.580000,0
1970/01/01/01:00:24.580000,0
1970/01/01/01:00:24.630000,0
1970/01/01/01:00:24.630000,0
1970/01/01/01:00:24.630000,0
1970/01/01/01:00:24.640000,0
1970/01/01/01:00:24.680000,0
1970/01/01/01:00:24.680000,0
1970/01/01/01:00:24.720000,0
1970/01/01/01:00:24.720000,0
1970/01/01/01:00:24.770000,0
1970/01/01/01:00:24.770000,0
1970/01/01/01:00:24.810000,0
1970/01/01/01:00:24.810000,0
1970/01/01/01:00:24.860000,0
1970/01/01/01:00:24.860000,0
1970/01/01/01:00:24.900000,0
1970/01/01/01:00:24.910000,0
1970/01/01/01:00:24.920000,0
1970/01/01/01:00:24.960000,0
1970/01/01/01:00:24.960000,0
1970/01/01/01:00:25.000000,0
1970/01/01/01:00:25.050000,0
1970/01/01/01:00:25.050000,0
1970/01/01/01:00:25.090000,0
