time,.layout.dim,fault,Fx,Fy,Fz,Wx,Wy,Wz
1970/01/01/01:00:04.520000,[],0,-1.5449521134351978e-18, 1.0310569813517088e-19, -7.220160007476807, -1.6920703212808165e-20, -2.4775995465584436e-19, -4.2473134345304914e-19
1970/01/01/01:00:04.530000,[],0,-1.5535559291790915e-18, 1.7894425333223497e-19, -7.220160007476807, -3.1073372521504066e-20, -2.4706943979012158e-19, -4.235476221470916e-19
1970/01/01/01:00:04.540000,[],0,-1.5618322847979908e-18, 2.5324814292376884e-19, -7.220160007476807, -4.49398793435221e-20, -2.463680423294649e-19, -4.223451858797751e-19
1970/01/01/01:00:04.550000,[],0,-1.5697869705561836e-18, 3.2604063136450055e-19, -7.220160007476807, -5.852456637707817e-20, -2.4565602076781573e-19, -4.2112460333777066e-19
1970/01/01/01:00:04.560000,[],0,-1.5728057662016959e-18, 4.983290146719188e-19, -7.220160007476807, -8.483064176567199e-20, -2.4527900735425055e-19, -4.2047826508663704e-19
1970/01/01/01:00:04.570000,[],0,-1.5756068065509536e-18, 6.671217844094762e-19, -7.220160007476807, -1.1060212583400926e-19, -2.4488498503933974e-19, -4.1980284626709335e-19
1970/01/01/01:00:04.580000,[],0,-1.5781942275070194e-18, 8.324720352327411e-19, -7.220160007476807, -1.3584710944245654e-19, -2.444743674133896e-19, -4.1909891556581073e-19
1970/01/01/01:00:04.590000,[],0,-1.5805721649729562e-18, 9.944319829178808e-19, -7.220160007476807, -1.6057360590319792e-19, -2.440475163679181e-19, -4.18367170916431e-19
1970/01/01/01:00:04.600000,[],0,-1.582744444659097e-18, 1.1530532745543917e-18, -7.220160007476807, -1.8478952513084094e-19, -2.436047937944432e-19, -4.176082327044136e-19
1970/01/01/01:00:04.610000,[],0,-1.6981140130288586e-18, 1.1329286940340125e-18, -7.220160007476807, -1.8380428839780493e-19, -2.60407882263904e-19, -4.464135050668657e-19
1970/01/01/01:00:04.620000,[],0,-1.7880472605747317e-18, 1.1830737269354724e-18, -7.220160007476807, -1.9254435629822265e-19, -2.7525657559044926e-19, -4.718683857557483e-19
1970/01/01/01:00:04.630000,[],0,-1.8760032362638734e-18, 1.2320975165166167e-18, -7.220160007476807, -2.0109035987211718e-19, -2.897807556229323e-19, -4.967670391814773e-19
1970/01/01/01:00:04.640000,[],0,-1.9620122355862184e-18, 1.2800176403654622e-18, -7.220160007476807, -2.0944534934799732e-19, -3.0398548884260503e-19, -5.211179439453313e-19
1970/01/01/01:00:04.650000,[],0,-2.0461050710195843e-18, 1.3268512624797192e-18, -7.220160007476807, -2.176122715567953e-19, -3.178757124837486e-19, -5.4492978544374215e-19
1970/01/01/01:00:04.660000,[],0,-2.12831131427087e-18, 1.3726156502546749e-18, -7.220160007476807, -2.255941250282316e-19, -3.314563637806442e-19, -5.682108871816237e-19
1970/01/01/01:00:04.670000,[],0,-2.1390967154827957e-18, 1.2085332088165124e-18, -7.220160007476807, -1.9982222736958803e-19, -3.3314867191635114e-19, -5.711120163850003e-19
1970/01/01/01:00:04.680000,[],0,-2.1494528099568065e-18, 1.0476115278964915e-18, -7.220160007476807, -1.745457850484696e-19, -3.3477384917547056e-19, -5.738980123868672e-19
1970/01/01/01:00:04.690000,[],0,-2.159386628728109e-18, 8.898034581996969e-19, -7.220160007476807, -1.4975743098754574e-19, -3.3633303293134474e-19, -5.765709431387557e-19
1970/01/01/01:00:04.700000,[],0,-2.168905823217369e-18, 7.350626776118254e-19, -7.220160007476807, -1.2544984980827419e-19, -3.378274122561042e-19, -5.791327214958324e-19
1970/01/01/01:00:04.710000,[],0,-2.1780178380501e-18, 5.833431742113039e-19, -7.220160007476807, -1.0161589415317459e-19, -3.3925812452309124e-19, -5.815853120120522e-19
1970/01/01/01:00:04.720000,[],0,-2.160894578984793e-18, 5.782477416379773e-19, -7.220160007476807, -9.902724535088696e-20, -3.3671317412160114e-19, -5.772226063650826e-19
1970/01/01/01:00:04.730000,[],0,-2.1438976717580535e-18, 5.731964598298456e-19, -7.220160007476807, -9.648047256710983e-20, -3.341854911153981e-19, -5.728894207262236e-19
1970/01/01/01:00:04.740000,[],0,-2.127026495984422e-18, 5.681888634978145e-19, -7.220160007476807, -9.397498772812646e-20, -3.316749204081172e-19, -5.685855483003219e-19
1970/01/01/01:00:04.750000,[],0,-2.1102798108929796e-18, 5.632245907503657e-19, -7.220160007476807, -9.151021568491718e-20, -3.291813844515761e-19, -5.643109373885893e-19
1970/01/01/01:00:04.760000,[],0,-2.0791906411604803e-18, 4.803395941076921e-19, -7.220160007476807, -7.776570507855365e-20, -3.240609038153256e-19, -5.555330001257531e-19
1970/01/01/01:00:04.770000,[],0,-2.0485150617342576e-18, 3.990642909370467e-19, -7.220160007476807, -6.428830918655939e-20, -3.1901042333841237e-19, -5.468750040517372e-19
1970/01/01/01:00:04.780000,[],0,-2.108026570904385e-18, 4.3305562384868825e-19, -7.220160007476807, -6.911006776175316e-20, -3.285878823620693e-19, -5.632935052351491e-19
1970/01/01/01:00:04.790000,[],0,-2.166137042912001e-18, 4.663238458085936e-19, -7.220160007476807, -7.382847399681755e-20, -3.3794091694578297e-19, -5.793273157349355e-19
1970/01/01/01:00:04.800000,[],0,-2.222868604838491e-18, 4.988800203574557e-19, -7.220160007476807, -7.844513701653793e-20, -3.470731201553391e-19, -5.949824843093259e-19
1970/01/01/01:00:04.810000,[],0,-2.2782431769700878e-18, 5.307352110359673e-19, -7.220160007476807, -8.296161424691135e-20, -3.5598798165894693e-19, -6.102651114153376e-19
1970/01/01/01:00:04.820000,[],0,-1.9860802962793676e-18, 5.670412537954737e-19, -7.220160007476807, -8.792503396435337e-20, -3.0947491788144835e-19, -5.305284158828291e-19
1970/01/01/01:00:04.830000,[],0,-1.6995620960887093e-18, 6.025644218039869e-19, -7.220160007476807, -9.278039028958357e-20, -2.638611803755539e-19, -4.523334299157546e-19
1970/01/01/01:00:04.840000,[],0,-1.4186042039756324e-18, 6.373169159755421e-19, -7.220160007476807, -9.752936343322121e-20, -2.191333274563096e-19, -3.7565712170393324e-19
